"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value"
"2013-08-15",114922599.20704,-0.00625393009126096,19160412.2070401,95762187,-86661120,114407502.20704,NA,3.83075330690134
"2013-08-16",115010535.20704,0.000765175871471291,20774892.20704,94235643,-85046640,114292197.20704,NA,3.83368450690133
"2013-08-19",114932135.20704,-0.000681676681695942,19167852.20704,95764283,-86653680,112044147.20704,NA,3.831071173568
"2013-08-20",114604864.20704,-0.00284751518285487,19941612.2070401,94663252,-85879920,113836632.20704,NA,3.82016214023467
"2013-08-21",114813892.20704,0.00182390164192658,19740732.20704,95073160,-86080800,113305689.20704,NA,3.82712974023467
"2013-08-22",114851983.20704,0.000331762988500683,19926732.20704,94925251,-85894800,113737351.20704,NA,3.82839944023467
"2013-08-23",115411008.20704,0.00486735173734232,21035292.20704,94375716,-84786240,113772409.20704,NA,3.84703360690133
"2013-08-26",115628172.20704,0.00188165759379233,18773532.20704,96854640,-87048000,112807025.20704,NA,3.85427240690133
"2013-08-27",116802682.20704,0.0101576456462267,18833052.20704,97969630,-86988480,114905269.20704,NA,3.89342274023467
"2013-08-28",117298572.20704,0.00424553606672329,19413372.20704,97885200,-86408160,115314323.20704,NA,3.90995240690133
"2013-08-29",117657844.20704,0.00306288468171512,19710972.20704,97946872,-86110560,116335277.20704,NA,3.92192814023467
"2013-08-30",118487779.20704,0.00705380083744855,20179692.20704,98308087,-85641840,116439835.20704,NA,3.94959264023467
"2013-09-02",118745200.20704,0.00217255316727805,19175292.20704,99569908,-86646240,115707829.20704,0.0366822982259953,3.95817334023467
"2013-09-03",118583666.35399,-0.00136034006232133,23009487.35399,95574179,-85973400,116876315.35399,NA,3.95278887846633
"2013-09-04",119102732.35399,0.00437721328711915,23243727.35399,95859005,-85739160,117619270.35399,NA,3.97009107846633
"2013-09-05",118273544.35399,-0.00696195615005335,23273007.35399,95000537,-85709880,117369169.35399,NA,3.94245147846633
"2013-09-06",118730404.35399,0.00386274041667889,22782567.35399,95947837,-86200320,117104328.35399,NA,3.957680145133
"2013-09-09",118123996.35399,-0.00510743649277945,19869207.35399,98254789,-89113680,115410450.35399,NA,3.937466545133
"2013-09-10",118615971.35399,0.00416490311185957,18485727.35399,100130244,-90497160,115770440.35399,NA,3.95386571179967
"2013-09-11",119505660.35399,0.00750058352045069,18185607.35399,101320053,-90797280,117205750.35399,NA,3.98352201179967
"2013-09-12",118309157.35399,-0.0100121031627775,17358447.35399,100950710,-91624440,116773939.35399,NA,3.94363857846633
"2013-09-13",117150620.35399,-0.00979245415917851,17585367.35399,99565253,-91397520,116110190.35399,NA,3.90502067846634
"2013-09-16",117211781.35399,0.000522071499196253,18236847.35399,98974934,-90746040,116373293.35399,NA,3.90705937846633
"2013-09-17",116277335.15399,-0.00797228904130287,19675823.15399,96601512,-87222240,115793257.15399,NA,3.87591117179967
"2013-09-18",116863293.15399,0.00503931397485147,19890023.15399,96973270,-87008040,115431791.15399,NA,3.895443105133
"2013-09-23",117511517.15399,0.00554685720815562,18761903.15399,98749614,-88136160,115511190.15399,NA,3.91705057179967
"2013-09-24",117679990.15399,0.00143367223979607,19490183.15399,98189807,-87407880,116204049.15399,NA,3.92266633846633
"2013-09-25",117999608.15399,0.00271599274933476,19975703.15399,98023905,-86922360,116760826.15399,NA,3.93332027179967
"2013-09-26",117345230.15399,-0.00554559468660298,21539363.15399,95805867,-85358700,116714720.15399,NA,3.91150767179967
"2013-09-27",117943752.15399,0.00510052261361249,21275183.15399,96668569,-85622880,116099263.15399,NA,3.931458405133
"2013-09-30",117875491.15399,-0.000578758931722323,20875343.15399,97000148,-86022720,116613534.15399,NA,3.92918303846633
"2013-10-08",117800730.15399,-0.000634237017959505,19790063.15399,98010667,-87108000,115223037.15399,-0.00660239495094395,3.926691005133
"2013-10-09",116969318.40324,-0.00705778096335374,22484537.40324,94484781,-84766500,115722252.40324,NA,3.898977280108
"2013-10-10",117862965.40324,0.00764001203220865,23450537.40324,94412428,-83800500,116686511.40324,NA,3.92876551344133
"2013-10-11",118211031.40324,0.00295314137743929,22174037.40324,96036994,-85077000,116496689.40324,NA,3.94036771344133
"2013-10-14",119247572.40324,0.00876856404766624,22077437.40324,97170135,-85173600,117555471.40324,NA,3.974919080108
"2013-10-15",120046216.40324,0.0066973606582057,22332737.40324,97713479,-84918300,118346284.40324,NA,4.00154054677467
"2013-10-16",120814748.40324,0.00640196770066015,23540237.40324,97274511,-83710800,119635652.40324,NA,4.027158280108
"2013-10-17",120925201.43124,0.000914234639891376,24153277.43124,96771924,-85865640,120244694.43124,NA,4.030840047708
"2013-10-18",120669910.43124,-0.00211114802355872,23803417.43124,96866493,-86215500,119508022.43124,NA,4.022330347708
"2013-10-21",120679979.43124,8.34425082774093e-05,21968437.43124,98711542,-88050480,118032942.43124,NA,4.02266598104133
"2013-10-22",120655526.43124,-0.000202626816106832,22696717.43124,97958809,-87322200,119763356.43124,NA,4.02185088104133
"2013-10-23",120497288.43124,-0.00131148572038409,23667757.43124,96829531,-86351160,119606704.43124,NA,4.01657628104133
"2013-10-24",120434168.43124,-0.000523829214928995,24146137.43124,96288031,-85872780,119657027.43124,NA,4.01447228104133
"2013-10-25",120628982.43124,0.00161759741888567,25745497.43124,94883485,-84273420,119659535.43124,NA,4.02096608104134
"2013-10-28",121166860.43124,0.00445894501602551,25638397.43124,95528463,-84380520,119312031.43124,NA,4.038895347708
"2013-10-29",121843067.43124,0.00558079162564185,25474177.43124,96368890,-84544740,119563172.43124,NA,4.06143558104133
"2013-10-30",123073919.43124,0.0101019452805111,24631657.43124,98442262,-85387260,120118225.43124,NA,4.10246398104133
"2013-10-31",122285566.43124,-0.00640552444939757,25017217.43124,97268349,-85001700,121276218.43124,NA,4.076185547708
"2013-11-01",122414917.43124,0.00105777814810804,24645937.43124,97768980,-85372980,120962569.43124,0.0465557900339886,4.080497247708
"2013-11-04",121882532.30379,-0.00434902166028117,24286561.30379,97595971,-87969600,121151946.30379,NA,4.062751076793
"2013-11-05",121947649.30379,0.000534260314166257,24382501.30379,97565148,-87873660,119922665.30379,NA,4.06492164345967
"2013-11-06",122370000.30379,0.00346337959289289,25511641.30379,96858359,-86744520,121606203.30379,NA,4.07900001012633
"2013-11-07",122095261.30379,-0.00224514994948066,25563301.30379,96531960,-86692860,121074147.30379,NA,4.06984204345967
"2013-11-08",122280002.30379,0.00151308902595604,26972881.30379,95307121,-85283280,121701609.30379,NA,4.076000076793
"2013-11-11",121902766.30379,-0.00308501793337235,26677681.30379,95225085,-85578480,120619542.30379,NA,4.06342554345967
"2013-11-12",122043770.30379,0.00115669237274418,26183221.30379,95860549,-86072940,120668758.30379,NA,4.068125676793
"2013-11-13",122093707.78779,0.000409176837750103,27875763.78779,94217944,-84412440,121396957.78779,NA,4.069790259593
"2013-11-14",122507917.78779,0.00339255812199535,27543663.78779,94964254,-84744540,120949779.78779,NA,4.083597259593
"2013-11-15",122301788.78779,-0.00168257696091989,25779843.78779,96521945,-86508360,120398540.78779,NA,4.07672629292633
"2013-11-18",121919486.78779,-0.00312589050241407,23152563.78779,98766923,-89135640,119321612.78779,NA,4.06398289292633
"2013-11-19",121690097.78779,-0.00188147937662553,23167323.78779,98522774,-89120880,120690643.78779,NA,4.05633659292633
"2013-11-20",122207765.78779,0.00425398622739825,22613823.78779,99593942,-89674380,120467149.78779,NA,4.07359219292633
"2013-11-21",122117359.78779,-0.000739772954829965,23189463.78779,98927896,-89098740,120959985.78779,NA,4.070578659593
"2013-11-22",122262060.78779,0.00118493390498653,23462523.78779,98799537,-88825680,121475296.78779,NA,4.07540202625967
"2013-11-25",122825675.78779,0.00460989285121127,24089823.78779,98735852,-88198380,121732426.78779,NA,4.09418919292633
"2013-11-26",122639323.78779,-0.00151720720284876,24060303.78779,98579020,-88227900,121604463.78779,NA,4.087977459593
"2013-11-27",122231355.78779,-0.00332656759185934,22901643.78779,99329712,-89386560,120721247.78779,NA,4.07437852625967
"2013-11-28",122528071.78779,0.00242749495894601,21934863.78779,100593208,-90353340,120726283.78779,NA,4.084269059593
"2013-11-29",122254160.78779,-0.00223549588272631,21624903.78779,100629257,-90663300,121192373.78779,NA,4.07513869292633
"2013-12-02",121065607.78779,-0.00972198403997959,22495743.78779,98569864,-89792460,119641591.78779,-0.00670255614614101,4.035520259593
"2013-12-03",121546907.17784,0.003975525327504,23221843.1778401,98325064,-87522120,119317968.17784,NA,4.05156357259467
"2013-12-04",122123478.17784,0.00474360897687331,22129423.17784,99994055,-88614540,119829253.17784,NA,4.070782605928
"2013-12-05",122396832.17784,0.00223834109606624,22072303.17784,100324529,-88671660,121241935.17784,NA,4.079894405928
"2013-12-06",122697700.17784,0.00245813551418417,22672063.17784,100025637,-88071900,121781420.17784,NA,4.08992333926133
"2013-12-09",122995874.17784,0.00243015149891002,22871983.17784,100123891,-87871980,122176083.17784,NA,4.09986247259467
"2013-12-10",122827835.17784,-0.00136621655907754,22850563.17784,99977272,-87893400,121985725.17784,NA,4.09426117259467
"2013-12-11",122414929.17784,-0.00336166471876809,24314263.17784,98100666,-86429700,121819860.17784,NA,4.08049763926133
"2013-12-12",122450719.17784,0.000292366300747693,24614143.1778401,97836576,-86129820,121785952.17784,NA,4.08169063926134
"2013-12-13",121952820.17784,-0.00406611740088592,24557023.17784,97395797,-86186940,121096790.17784,NA,4.065094005928
"2013-12-16",122427290.17784,0.00389060293405352,26292043.1778401,96135247,-84451920,121848656.17784,NA,4.08090967259467
"2013-12-17",122221240.17784,-0.00168303978386442,26570503.17784,95650737,-84173460,121662788.17784,NA,4.07404133926133
"2013-12-18",121752881.35784,-0.00383205749932269,26215420.35784,95537461,-86161680,121201576.35784,NA,4.05842937859467
"2013-12-19",122109455.35784,0.00292866990927299,27108400.35784,95001055,-85268700,121681683.35784,NA,4.07031517859467
"2013-12-20",121713277.35784,-0.00324444981626526,28865320.35784,92847957,-83511780,121049528.35784,NA,4.05710924526133
"2013-12-23",121182252.35784,-0.00436291760050778,28669300.35784,92512952,-83707800,119791768.35784,NA,4.039408411928
"2013-12-24",121553398.35784,0.00306270920682383,28691080.35784,92862318,-83686020,120435913.35784,NA,4.05177994526133
"2013-12-25",121485769.35784,-0.000556372762206991,28197400.35784,93288369,-84179700,120263539.35784,NA,4.04952564526133
"2013-12-26",120817314.35784,-0.00550233170134562,29104900.35784,91712414,-83272200,119784847.35784,NA,4.027243811928
"2013-12-27",120708402.35784,-0.000901460196983228,27914260.35784,92794142,-84462840,119000185.35784,NA,4.023613411928
"2013-12-30",120559420.35784,-0.00123423056796257,28008640.3578401,92550780,-84368460,119757704.35784,NA,4.01864734526134
"2013-12-31",120577236.35784,0.000147777750980405,27253600.35784,93323636,-85123500,118882976.35784,NA,4.019241211928
"2014-01-02",119984781.35784,-0.00491348962619909,27732760.35784,92252021,-84644340,119146020.35784,-0.0128520408809285,3.999492711928
"2014-01-03",119853727.50764,-0.0010922539401822,24320892.50764,95532835,-84958560,118653481.50764,NA,3.99512425025467
"2014-01-06",119306244.50764,-0.00456792634976744,26593932.50764,92712312,-82685520,118124979.50764,NA,3.97687481692133
"2014-01-07",119725119.50764,0.00351092268245168,26682492.50764,93042627,-82596960,117985909.50764,NA,3.99083731692133
"2014-01-08",119222891.50764,-0.00419484233605594,26579172.50764,92643719,-82700280,117981425.50764,NA,3.974096383588
"2014-01-09",118956622.50764,-0.00223337143255697,27228612.50764,91728010,-82050840,118165561.50764,NA,3.96522075025467
"2014-01-10",118001423.50764,-0.00802980935288955,27435252.50764,90566171,-81844200,117049104.50764,NA,3.933380783588
"2014-01-13",118045329.50764,0.000372080257126317,27937092.50764,90108237,-81342360,116906063.50764,NA,3.93484431692133
"2014-01-14",119335879.50764,0.0109326646414798,27450012.50764,91885867,-81829440,116890217.50764,NA,3.97786265025467
"2014-01-15",119572719.50764,0.00198465039162699,27671412.50764,91901307,-81608040,118250424.50764,NA,3.98575731692133
"2014-01-16",119489299.81964,-0.000697648162084952,27439449.81964,92049850,-82561680,117990817.81964,NA,3.98297666065467
"2014-01-17",119514262.81964,0.000208914103921432,28190889.81964,91323373,-81810240,118329126.81964,NA,3.98380876065467
"2014-01-20",119389920.81964,-0.00104039465304351,28734009.8196401,90655911,-81267120,118350572.81964,NA,3.97966402732134
"2014-01-21",119395671.81964,4.81698954191145e-05,27923049.81964,91472622,-82078080,117568396.81964,NA,3.97985572732133
"2014-01-22",119767259.81964,0.00311224012007205,26130009.8196401,93637250,-83871120,117183664.81964,NA,3.992241993988
"2014-01-23",120232304.81964,0.00388290590183238,26516889.81964,93715415,-83484240,119094676.81964,NA,4.007743493988
"2014-01-24",121083091.81964,0.00707619305207752,26234169.81964,94848922,-83766960,119207238.81964,NA,4.03610306065467
"2014-01-27",121243882.81964,0.00132793933144271,27156729.81964,94087153,-82844400,119781392.81964,NA,4.04146276065467
"2014-01-28",121017028.81964,-0.00187105522129694,27015369.81964,94001659,-82985760,119728939.81964,NA,4.03390096065467
"2014-01-29",121385807.81964,0.00304733146728986,26673129.81964,94712678,-83328000,119810373.81964,NA,4.046193593988
"2014-01-30",121795219.81964,0.00337281604294559,28190889.81964,93604330,-81810240,120839125.81964,NA,4.05984066065467
"2014-02-07",122269185.81964,0.00389149919596088,27618009.8196401,94651176,-82383120,119593077.81964,0.0201533849820903,4.07563952732133
"2014-02-10",122466490.27774,0.00161368914643001,21990564.2777401,100475926,-89511840,119809660.27774,NA,4.08221634259133
"2014-02-11",122383410.27774,-0.00067838965427669,21317364.2777401,101066046,-90185040,120703094.27774,NA,4.079447009258
"2014-02-12",122123579.27774,-0.00212309004472366,21056004.2777401,101067575,-90446400,121023031.27774,NA,4.07078597592467
"2014-02-13",121933617.27774,-0.00155548994816124,21475764.2777401,100457853,-90026640,121267767.27774,NA,4.064453909258
"2014-02-14",121988099.27774,0.000446816892800683,20881764.2777401,101106335,-90620640,120612789.27774,NA,4.06626997592467
"2014-02-17",122216041.18174,0.00186855853439472,19986177.18174,102229864,-90893040,120771023.18174,NA,4.07386803939133
"2014-02-18",122795107.18174,0.00473805234076363,21078717.1817401,101716390,-89800500,121600712.18174,NA,4.09317023939133
"2014-02-19",122587749.18174,-0.00168865034413057,20143377.18174,102444372,-90735840,120865653.18174,NA,4.086258306058
"2014-02-20",123317222.18174,0.0059506190860763,21165177.18174,102152045,-89714040,122417968.18174,NA,4.11057407272467
"2014-02-21",123132390.18174,-0.00149883363191217,21817557.1817401,101314833,-89061660,122118104.18174,NA,4.104413006058
"2014-02-24",122541328.18174,-0.00480021543582165,24175557.1817401,98365771,-86703660,121612348.18174,NA,4.08471093939134
"2014-02-25",122992992.18174,0.00368580956891629,26557137.1817401,96435855,-84322080,122013248.18174,NA,4.099766406058
"2014-02-26",123709407.18174,0.0058248440605575,26423517.1817401,97285890,-84455700,121479473.18174,NA,4.123646906058
"2014-02-27",123396960.18174,-0.00252565271403293,26454957.1817401,96942003,-84424260,122126526.18174,NA,4.113232006058
"2014-02-28",123430329.18174,0.000270419951600376,25441017.1817401,97989312,-85438200,120989804.18174,NA,4.114344306058
"2014-03-03",124891690.18174,0.0118395617162155,25841877.18174,99049813,-85037340,122858836.18174,0.0198029673137519,4.16305633939133
"2014-03-04",124179810.72729,-0.00569997454125326,24133378.72729,100046432,-89178780,122335325.72729,NA,4.139327024243
"2014-03-05",124641681.72729,0.00371937271682854,24963598.7272901,99678083,-88348560,123770479.72729,NA,4.154722724243
"2014-03-06",124368001.72729,-0.00219573417341079,24232018.7272901,100135983,-89080140,122310673.72729,NA,4.14560005757633
"2014-03-07",124556958.72729,0.00151933775067281,25308838.7272901,99248120,-88003320,124122404.72729,NA,4.151898624243
"2014-03-10",123801200.72729,-0.00606756946960074,28531078.72729,95270122,-84781080,123348091.72729,NA,4.12670669090967
"2014-03-11",123387810.72729,-0.00333914370435395,27470698.7272901,95917112,-85841460,121803351.72729,NA,4.112927024243
"2014-03-12",124332098.72729,0.00765300878939357,27585778.72729,96746320,-85726380,122388101.72729,NA,4.14440329090967
"2014-03-13",124665619.72729,0.00268250116755087,26780218.7272901,97885401,-86531940,122984999.72729,NA,4.15552065757633
"2014-03-14",124359716.72729,-0.00245378798636842,27002158.7272901,97357558,-86310000,123373861.72729,NA,4.14532389090967
"2014-03-17",124100390.72729,-0.0020852894074106,25465018.7272901,98635372,-87847140,122168474.72729,NA,4.13667969090967
"2014-03-18",124694596.72729,0.00478810740657343,26410318.7272901,98284278,-86901840,123980625.72729,NA,4.15648655757633
"2014-03-19",124907756.96729,0.00170945851379756,25950091.9672901,98957665,-88561200,122719073.96729,NA,4.16359189890967
"2014-03-20",125989683.96729,0.00866180793145888,28184491.9672901,97805192,-86326800,125555218.96729,NA,4.199656132243
"2014-03-21",125417936.96729,-0.00453804614787701,24051691.9672901,101366245,-90459600,120808177.96729,NA,4.18059789890967
"2014-03-24",127338379.96729,0.0153123472322851,24177691.9672901,103160688,-90333600,124762790.96729,NA,4.24461266557634
"2014-03-25",126959587.96729,-0.00297468838615111,24102091.9672901,102857496,-90409200,125713031.96729,NA,4.23198626557634
"2014-03-26",126298719.96729,-0.005205341404938,24085291.9672901,102213428,-90426000,125613014.96729,NA,4.209957332243
"2014-03-27",126492873.96729,0.00153726023549794,24849691.9672901,101643182,-89661600,125754101.96729,NA,4.216429132243
"2014-03-28",125656210.96729,-0.00661430935798291,24421291.9672901,101234919,-90090000,124812037.96729,NA,4.18854036557634
"2014-03-31",125115485.96729,-0.00430320949388452,24488491.9672901,100626994,-90022800,124243036.96729,NA,4.17051619890967
"2014-04-01",125488618.96729,0.00298230868157723,23858491.9672901,101630127,-90652800,123822934.96729,0.0105396217978966,4.18295396557634
"2014-04-02",125107860.99209,-0.00303420324754122,24237009.99209,100870851,-90697500,123736778.99209,NA,4.17026203306967
"2014-04-03",124824724.99209,-0.00226313516796439,24879189.9920901,99945535,-90055320,124196828.99209,NA,4.160824166403
"2014-04-04",124436101.99209,-0.00311334953892051,23694909.99209,100741192,-91239600,122846492.99209,NA,4.147870066403
"2014-04-08",123816703.99209,-0.00497763904593684,21226269.99209,102590434,-93708240,121478644.99209,NA,4.127223466403
"2014-04-09",124286159.99209,0.00379154011424809,21684969.99209,102601190,-93249540,123545492.99209,NA,4.14287199973634
"2014-04-10",123529202.99209,-0.00609043677951093,19650009.99209,103879193,-95284500,121349360.99209,NA,4.11764009973633
"2014-04-11",124001419.99209,0.00382271550825308,20192109.99209,103809310,-94742400,122775076.99209,NA,4.133380666403
"2014-04-14",124206801.99209,0.00165628748455515,20175429.99209,104031372,-94759080,123121016.99209,NA,4.14022673306967
"2014-04-15",124447479.99209,0.00193771996492886,21659949.99209,102787530,-93274560,123832505.99209,NA,4.14824933306967
"2014-04-16",124663752.99209,0.00173786564431633,21818409.99209,102845343,-93116100,123851311.99209,NA,4.15545843306967
"2014-04-17",124162311.13209,-0.00402235491844871,21997214.13209,102165097,-91513260,123698554.13209,NA,4.138743704403
"2014-04-18",124406802.13209,0.0019691241067501,22030094.13209,102376708,-91480380,123079721.13209,NA,4.146893404403
"2014-04-21",124794774.13209,0.00311857545850325,23920694.13209,100874080,-89589780,124472848.13209,NA,4.159825804403
"2014-04-22",124487346.13209,-0.0024634685397531,23559014.13209,100928332,-89951460,122967335.13209,NA,4.149578204403
"2014-04-23",124728870.13209,0.00194014899910977,23706974.13209,101021896,-89803500,123703763.13209,NA,4.157629004403
"2014-04-24",124527551.13209,-0.0016140529436911,23780954.1320901,100746597,-89729520,123822728.13209,NA,4.15091837106967
"2014-04-25",124002882.13209,-0.00421327646155589,24224834.13209,99778048,-89285640,123590714.13209,NA,4.133429404403
"2014-04-28",123873234.13209,-0.00104552408597969,25408514.13209,98464720,-88101960,122890349.13209,NA,4.129107804403
"2014-04-29",124813526.13209,0.00759076007491122,24701594.13209,100111932,-88808880,122723072.13209,NA,4.16045087106967
"2014-04-30",125328201.13209,0.00412355147674726,25268774.13209,100059427,-88241700,124485975.13209,NA,4.177606704403
"2014-05-05",125153672.13209,-0.00139257564078543,24874214.13209,100279458,-88636260,123380523.13209,0.000366173153602878,4.17178907106967
"2014-05-06",125376586.24714,0.00178112324834334,24297920.24714,101078666,-89438160,123739557.24714,NA,4.17921954157133
"2014-05-07",124226506.24714,-0.00917300458103865,24664880.24714,99561626,-89071200,123631132.24714,NA,4.14088354157133
"2014-05-08",123909903.24714,-0.00254859457586409,24606500.24714,99303403,-89129580,123316429.24714,NA,4.130330108238
"2014-05-09",123933931.24714,0.00019391508967681,24581480.24714,99352451,-89154600,122623705.24714,NA,4.13113104157133
"2014-05-12",125112901.24714,0.0095128911681901,22880120.24714,102232781,-90855960,122304062.24714,NA,4.17043004157133
"2014-05-13",124877917.00714,-0.00187817753131492,23529527.00714,101348390,-91224180,124330893.00714,NA,4.16259723357133
"2014-05-14",125494481.00714,0.00493733411620512,23563367.00714,101931114,-91190340,124200445.00714,NA,4.18314936690467
"2014-05-15",124170479.00714,-0.0105502806926198,24375527.00714,99794952,-90378180,123903335.00714,NA,4.13901596690467
"2014-05-16",124579928.00714,0.00329747459520124,24637787.00714,99942141,-90115920,123204536.00714,NA,4.15266426690467
"2014-05-19",125376897.00714,0.0063972504459493,25940627.00714,99436270,-88813080,124156359.00714,NA,4.179229900238
"2014-05-20",125324111.00714,-0.000421018554933594,25949087.00714,99375024,-88804620,124713840.00714,NA,4.17747036690467
"2014-05-21",125161702.00714,-0.00129591184565236,25111547.00714,100050155,-89642160,123265746.00714,NA,4.17205673357133
"2014-05-22",124647046.00714,-0.00411192874295241,25323047.00714,99323999,-89430660,124331936.00714,NA,4.15490153357133
"2014-05-23",124358917.00714,-0.00231155899180713,24096347.00714,100262570,-90657360,122739091.00714,NA,4.14529723357133
"2014-05-26",125087112.00714,0.00585559136027358,23884847.00714,101202265,-90868860,124201993.00714,NA,4.169570400238
"2014-05-27",124950107.00714,-0.0010952767059822,24138647.00714,100811460,-90615060,124166884.00714,NA,4.16500356690467
"2014-05-28",124031027.00714,-0.00735557593358049,22801967.00714,101229060,-91951740,122634033.00714,NA,4.13436756690467
"2014-05-29",123354870.00714,-0.00545151496617891,23664887.00714,99689983,-91088820,123007368.00714,NA,4.111829000238
"2014-05-30",123867427.00714,0.0041551419896948,23901767.00714,99965660,-90851940,122848277.00714,NA,4.12891423357133
"2014-06-03",124029515.00714,0.00130856032062932,24265547.00714,99763968,-90488160,123422947.00714,-0.0107442009734152,4.13431716690467
"2014-06-04",123266999.75794,-0.00614785318765532,24784085.75794,98482914,-88620840,122598503.75794,NA,4.10889999193134
"2014-06-05",123020584.75794,-0.00199903461984052,23766605.7579401,99253979,-89638320,121681170.75794,NA,4.100686158598
"2014-06-06",123371345.75794,0.00285123827601841,24767405.7579401,98603940,-88637520,122788123.75794,NA,4.11237819193134
"2014-06-09",123389361.75794,0.000146030667731667,24658985.75794,98730376,-88745940,122704737.75794,NA,4.11297872526467
"2014-06-10",123019451.75794,-0.00299790836689529,23433005.7579401,99586446,-89971920,121683136.75794,NA,4.10064839193134
"2014-06-11",123549793.75794,0.00431104181022968,23699885.75794,99849908,-89705040,122572345.75794,NA,4.118326458598
"2014-06-12",123260571.75794,-0.00234093470497143,23733245.75794,99527326,-89671680,122719110.75794,NA,4.10868572526467
"2014-06-13",122626930.75794,-0.00514066250839984,22615685.75794,100011245,-90789240,121557662.75794,NA,4.087564358598
"2014-06-16",122835056.75794,0.00169722913811521,22223705.7579401,100611351,-91181220,121783287.75794,NA,4.09450189193134
"2014-06-17",122431970.83394,-0.00328152186060637,22691995.83394,99739975,-89730360,122004799.83394,NA,4.08106569446467
"2014-06-18",122207454.83394,-0.00183380205734429,23014915.83394,99192539,-89407440,121724486.83394,NA,4.073581827798
"2014-06-19",122004590.83394,-0.0016599969312483,24215515.83394,97789075,-88206840,121502032.83394,NA,4.06681969446467
"2014-06-20",122153855.83394,0.0012234375688629,24124435.83394,98029420,-88297920,121226170.83394,NA,4.07179519446467
"2014-06-23",122241507.83394,0.000717554099308737,24521875.83394,97719632,-87900480,121769803.83394,NA,4.074716927798
"2014-06-24",122430946.83394,0.00154971092353784,24149275.83394,98281671,-88273080,121533687.83394,NA,4.08103156113133
"2014-06-25",122484933.83394,0.000440958772239375,24405955.83394,98078978,-88016400,121739806.83394,NA,4.082831127798
"2014-06-26",122685046.83394,0.00163377644691631,24008515.83394,98676531,-88413840,121885609.83394,NA,4.08950156113133
"2014-06-27",122846910.83394,0.00131934578970405,23726995.83394,99119915,-88695360,121764156.83394,NA,4.094897027798
"2014-06-30",123093434.83394,0.00200675782831228,23238475.83394,99854959,-89183880,122109773.83394,NA,4.10311449446467
"2014-07-01",123062485.83394,-0.000251426894064322,23155675.83394,99906810,-89266680,122354708.83394,-0.00165911334259461,4.10208286113133
"2014-07-02",123067092.47314,3.7433334527659e-05,23941370.4731401,99125722,-88258560,121577559.47314,NA,4.10223641577134
"2014-07-03",123480704.47314,0.00336086594464935,23770010.47314,99710694,-88429920,122204406.47314,NA,4.116023482438
"2014-07-04",123187089.47314,-0.00237782090127181,23802650.47314,99384439,-88397280,122427021.47314,NA,4.10623631577134
"2014-07-07",123276647.47314,0.000727008003704288,23941370.4731401,99335277,-88258560,122303139.47314,NA,4.109221582438
"2014-07-08",123338040.47314,0.000498009973976199,23786330.47314,99551710,-88413600,122012680.47314,NA,4.11126801577134
"2014-07-09",123392918.47314,0.000444939775186226,25206170.4731401,98186748,-86993760,123052547.47314,NA,4.113097282438
"2014-07-10",123526856.47314,0.00108545937366045,25165370.4731401,98361486,-87034560,122759079.47314,NA,4.117561882438
"2014-07-11",123807940.47314,0.00227548897482954,24969530.47314,98838410,-87230400,122674136.47314,NA,4.12693134910467
"2014-07-14",124590333.47314,0.00631940889259641,23974010.47314,100616323,-88225920,122246458.47314,NA,4.15301111577133
"2014-07-15",125578506.47314,0.00793137775984065,23949530.47314,101628976,-88250400,123690560.47314,NA,4.18595021577134
"2014-07-16",126182967.47314,0.0048134112833178,23933210.47314,102249757,-88266720,124769206.47314,NA,4.20609891577134
"2014-07-17",125750391.33714,-0.00342816581875116,24378876.33714,101371515,-91054980,124858641.33714,NA,4.191679711238
"2014-07-18",126434915.33714,0.00544351387475817,24116616.33714,102318299,-91317240,124571818.33714,NA,4.21449717790467
"2014-07-21",126406337.33714,-0.00022602933630933,24175836.33714,102230501,-91258020,125230155.33714,NA,4.21354457790467
"2014-07-22",127168442.33714,0.0060290094314448,22949136.33714,104219306,-92484720,124517329.33714,NA,4.23894807790467
"2014-07-23",127016077.33714,-0.00119813530149293,22771476.33714,104244601,-92662380,125731856.33714,NA,4.23386924457133
"2014-07-24",126824890.33714,-0.0015052188983331,20664936.33714,106159954,-94768920,123990988.33714,NA,4.22749634457133
"2014-07-25",126817867.33714,-5.53755653275312e-05,19218276.33714,107599591,-96215580,124327316.33714,NA,4.22726224457133
"2014-07-28",126868867.33714,0.000402151534881323,16604136.33714,110264731,-98829720,123893539.33714,NA,4.22896224457133
"2014-07-29",126767525.33714,-0.000798793290482491,16646436.33714,110121089,-98787420,125167360.33714,NA,4.22558417790467
"2014-07-30",126140812.33714,-0.00494379769845033,16925616.33714,109215196,-98508240,125017261.33714,NA,4.20469374457133
"2014-07-31",125977186.33714,-0.00129716938529512,15149016.33714,110828170,-100284840,123359476.33714,NA,4.19923954457133
"2014-08-01",126589222.33714,0.00485830822068123,16341876.33714,110247346,-99091980,125327460.33714,0.0286195910963665,4.21964074457133
"2014-08-04",125773857.81059,-0.00644102642781441,22976419.81059,102797438,-92353680,123596733.81059,NA,4.19246192701967
"2014-08-05",126616811.81059,0.00670213997307356,23688499.8105901,102928312,-91641600,125141254.81059,NA,4.22056039368633
